Epoch 1 cost 493.77520203590393 s.
Epoch 2 cost 458.1003580093384 s.
Epoch 3 cost 461.1899137496948 s.
Epoch 4 cost 460.300822019577 s.
Epoch 5 cost 464.3662850856781 s.
Epoch 6 cost 468.43167328834534 s.
