Epoch 1, Loss_train: 0.0031454528668827075, Loss_verif: 0.002824025744202891
Epoch 2, Loss_train: 0.0028099991229532705, Loss_verif: 0.002837213506785848
Epoch 3, Loss_train: 0.0028206591938466897, Loss_verif: 0.0028505705670172506
Epoch 4, Loss_train: 0.002833494553681222, Loss_verif: 0.0028650717916518776
Epoch 5, Loss_train: 0.00284741770582436, Loss_verif: 0.0028758472781003942
Epoch 6, Loss_train: 0.0028620440970961647, Loss_verif: 0.0028922349008148546
