Epoch 1, Loss_train: 0.0038336846228434938, Loss_verif: 0.002968800016350812
Epoch 2, Loss_train: 0.0030582450746901727, Loss_verif: 0.0029822275981831923
Epoch 3, Loss_train: 0.0030650420002142744, Loss_verif: 0.002982275349055154
Epoch 4, Loss_train: 0.003076096546288292, Loss_verif: 0.0029969644400009983
Epoch 5, Loss_train: 0.003088168108024059, Loss_verif: 0.003009013767918003
Epoch 6, Loss_train: 0.003100635501391716, Loss_verif: 0.0030275386924623377
