Epoch 1 cost 1370.2897188663483 s.
Epoch 2 cost 1376.451786994934 s.
Epoch 3 cost 1385.0265016555786 s.
Epoch 4 cost 1381.8409090042114 s.
Epoch 5 cost 1350.6943359375 s.
Epoch 6 cost 1344.4825248718262 s.
Epoch 7 cost 1345.096749305725 s.
Epoch 8 cost 1342.7173736095428 s.
Epoch 9 cost 1345.4329748153687 s.
Epoch 10 cost 1347.8350994586945 s.
Epoch 11 cost 1349.1234014034271 s.
Epoch 12 cost 1350.3747708797455 s.
Epoch 13 cost 1351.1842257976532 s.
Epoch 14 cost 1341.0026741027832 s.
Epoch 15 cost 1335.1753861904144 s.
Epoch 16 cost 1336.2152106761932 s.
Epoch 17 cost 1338.2671449184418 s.
Epoch 18 cost 1343.898095369339 s.
Epoch 19 cost 1345.7641413211823 s.
Epoch 20 cost 1342.6490292549133 s.
Epoch 21 cost 1339.991102695465 s.
Epoch 22 cost 1342.0079102516174 s.
Epoch 23 cost 1343.9029462337494 s.
Epoch 24 cost 1345.9187395572662 s.
