Epoch 1, Loss_train: 0.00292904611913479, Loss_verif: 0.002427003457540402
Epoch 2, Loss_train: 0.0024271082037917563, Loss_verif: 0.00245452510910079
Epoch 3, Loss_train: 0.0024626075604045126, Loss_verif: 0.0024988383170976404
Epoch 4, Loss_train: 0.002498840497585002, Loss_verif: 0.0025986631171522894
Epoch 5, Loss_train: 0.002533112476411528, Loss_verif: 0.002589167456808274
Epoch 6, Loss_train: 0.002565644341612796, Loss_verif: 0.0025988335191689804
