Epoch 1 cost 1440.1300129890442 s.
Epoch 2 cost 1476.8215050697327 s.
Epoch 3 cost 1582.0247750282288 s.
Epoch 4 cost 1554.5312268733978 s.
Epoch 5 cost 1416.8876349925995 s.
Epoch 6 cost 1408.8213670253754 s.
Epoch 7 cost 1421.373386144638 s.
Epoch 8 cost 1454.531724691391 s.
Epoch 9 cost 1451.793361902237 s.
Epoch 10 cost 1452.4465000629425 s.
Epoch 11 cost 1450.7555708885193 s.
Epoch 12 cost 1444.3950300216675 s.
Epoch 13 cost 1441.231339931488 s.
Epoch 14 cost 1465.6238760948181 s.
Epoch 15 cost 1423.3461029529572 s.
Epoch 16 cost 1405.8710238933563 s.
Epoch 17 cost 1424.7432823181152 s.
Epoch 18 cost 1454.6511437892914 s.
Epoch 19 cost 1428.992735862732 s.
Epoch 20 cost 1448.5541987419128 s.
Epoch 21 cost 1455.7633159160614 s.
Epoch 22 cost 1442.5875351428986 s.
Epoch 23 cost 1446.722872018814 s.
